URL,Site Name,Site Title,CITY,Office,Group,Phase,id,post,office_name,country,state,address,email,fax,mail_instructions,phone,post_type,X13
/sites/IA/TPPSP/SP,Office-of-Strategic-Partnerships,Office of Strategic Partnerships,Office of Strategic Partnerships,IA TPPSP-SP,IA_TPPSP-SP_AllUsers,IA,,,,,,,,,,,,
/sites/GM/OSP,Office-of-Strategic-Planning,Office of Strategic Planning,Office of Strategic Planning,GM-CS DDG-HQ-OSP,DDG-HQ-OSP_AllUsers,GM,,,,,,,,,,,,
/sites/IA/SVCS/OSCPBS,Office-of-Supply-Chain-Professional-and-Business-Services,"Office of Supply Chain, Professional & Business Services","Office of Supply Chain, Professional & Business Services",IA SVCS-OSCPBS,IA_SVCS-OSCPBS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TCGM/OTEXA,Office-of-Textiles-and-Apparel,Office of Textiles & Apparel,Office of Textiles & Apparel,IA TCGM-OTEXA,IA_TCGM-OTEXA_AllUsers,IA,,,,,,,,,,,,
/sites/EC/AS,EC-Office-of-the-Assistant-Secretary,Office of the Assistant Secretary for E&C,Office of the Assistant Secretary for E&C,EC OfficeAS,EC-AS_AllUsers,EC,,,,,,,,,,,,
/sites/OCFAO,Office-of-the-Chief-Financial-and-Administrative-Officer,Office of the Chief Financial and Administrative Officer,Office of the Chief Financial and Administrative Officer,OCFAO,OCFAO-ALL _AllUsers,OCFAO,,,,,,,,,,,,
/sites/OCIO,Office-of-the-Chief-Information-Officer,Office of the Chief Information Officer,Office of the Chief Information Officer,OCIO,OCIO_AllUser,OCIO,,,,,,,,,,,,
/sites/OCIO/CIO,Office-of-CIO-and-Deputy-CIO,Office of the CIO and Deputy CIO,Office of the CIO and Deputy CIO,OCIO- CIO-DCIO,OCIO_CIO-DCIO_AllUsers,OCIO,,,,,,,,,,,,
/sites/EC/DASADCVD,Office-of-the-DAS-for-ADCVD-Operations,Office of the DAS for ADCVD Operations,Office of the DAS for ADCVD Operations,EC OfficeDASADCVD,EC-DASADCVD_AllUsers,EC,,,,,,,,,,,,
/sites/EC/DASPN,Office-of-the-DAS-for-Policy-and-Negotiations,Office of the DAS for Policy & Negotiations,Office of the DAS for Policy & Negotiations,EC OfficeDASPN,EC-DASPN-Office_AllUsers,EC,,,,,,,,,,,,
/sites/EC/DAS,EC-Office-of-the-Deputy-Assistant-Secretary,Office of the Deputy Assistant Secretary for E&C,Office of the Deputy Assistant Secretary for E&C,EC OfficeDAS,EC-DAS_AllUsers,EC,,,,,,,,,,,,
/sites/GM/DG,Office-of-the-Director-General,Office of the Director General,Office of the Director General,GM-CS DG-HQ-Office,DG-HQ_AllUsers,GM,,,,,,,,,,,,
/sites/OUS/OLIA,Office-of-the-Legislative-and-Intergovernmental-Affairs,Office of the Legislative and Intergovernmental Affairs,Office of the Legislative and Intergovernmental Affairs,OUS- OLIA,OUS_OLIA_AllUsers,OUS,,,,,,,,,,,,
/sites/GM/MEA/HQ/MiddleEast,Office-of-the-Middle-East,Office of the Middle East,Office of the Middle East,GM-CS_MEA-HQ-MiddleEast,GM-CS_MEA-HQ-MiddleEast_AllUsers,GM,,,,,,,,,,,,
/sites/GM/DG/PDAS,Office-of-the-Principal-Deputy-Assistant-Secretary,Office of the Principal Deputy Assistant Secretary,Office of the Principal Deputy Assistant Secretary,GM-CS DDG-HQ-Office,DDG-HQ-Office_allusers,GM,,,,,,,,,,,,
/sites/OUS,Office-of-the-Under-Secretary-for-International-Trade,Office of the Under Secretary for International Trade,Office of the Under Secretary for International Trade,OUS,OUS_ALL _AllUsers,OUS,,,,,,,,,,,,
/sites/IA/TPA/OTEA,Office-of-Trade-and-Economic-Analysis,Office of Trade & Economic Analysis,Office of Trade & Economic Analysis,IA TPA-OTEA,IA_TPA-OTEA_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA/OTNA,Office-of-Trade-Negotiations-and-Analysis,Office of Trade Negotiations & Analysis,Office of Trade Negotiations & Analysis,IA TPA-OTNA,IA_TPA-OTNA_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPPSP,Office-of-Trade-Promotion-Programs,Office of Trade Promotion Programs,Office of Trade Promotion Programs,IA TPPSP,IA_TPPSP_AllUsers,IA,,,,,,,,,,,,
/sites/IA/MFG/OTM,Office-of-Transportation-and-Machinery,Office of Transportation & Machinery,Office of Transportation & Machinery,IA MFG-OTM,IA_MFG-OTM_AllUsers,IA,,,,,,,,,,,,
/sites/OUS/OUS-DUS,Office-of-Under-Secretary-and-Deputy-Under-Secretary,Office of Under Secretary and Deputy Under Secretary,Office of Under Secretary and Deputy Under Secretary,OUS- OUS-and-DUS,OUS-and-DUS_AllUsers,OUS,,,,,,,,,,,,
/sites/GM/USA/MidWest/Omaha,Omaha,Omaha,Omaha,GM-CS USA-Field-MidWest-Omaha,USA-Field-MidWest-Omaha_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/Ontario,Ontario,Ontario,Ontario,GM-CS USA-Field-PacificSouth-Ontario,USA-Field-PacificSouth-Ontario_AllUsers,GM-USA,,,,,,,,,,,,
/sites/OCFAO/OrgEx,Organizational-Excellence-Division,Organizational Excellence Division,Organizational Excellence Division,OCFAO-OrgEx,OCFAO-OrgEx_AllUsers,OCFAO,,,,,,,,,,,,
/sites/GM/Asia/Japan/OsakaKobe,Osaka-Kobe,Osaka Kobe,Osaka Kobe,GM-CS Asia-Field-Japan-OsakaKobe,Asia-Field-JapanOsakaKobe_AllUsers,GM-International,,,,,,,,,,,,
/sites/OCIO/PD/OP,Other-Products,Other Products,Other Products,OCIO- PD-OP,OCIO_PD-OP_AllUsers,OCIO,,,,,,,,,,,,
/sites/GM/USA/PacificNorth,Pacific-North-Network,Pacific North,Pacific North,GM-CS USA-Field-PacificNorth,GM-CS_USA-Field-PacificNorth_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/PacificSouth,Pacific-South-Network,Pacific South,Pacific South,GM-CS USA-Field-PacificSouth,GM-CS_USA-Field-PacificSouth_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/Asia/Pakistan,Pakistan,Pakistan,Pakistan,GM-CS Asia-Field-Pakistan,GM-CS_Asia-Field-Pakistan_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/WH/Lima,Peru,Peru,Peru,GM-CS WH-Field-ANDPAN-Lima,WH-Field-ANDPAN-Lima_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Northeast/Portland,Portland,Portland,"Portland, ME",GM-CS USA-Field-NorthEast-Portland,USA-Field-NorthEast-Portland_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/PacificNorth/Portland,Portland,Portland,"Portland, OR",GM-CS USA-Field-PacificNorth-Portland,USA-Field-PacificNorth-Portland_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Northeast/Portsmouth,Portsmouth,Portsmouth,Portsmouth,GM-CS USA-Field-NorthEast-Portsmouth,USA-Field-NorthEast-Portsmouth_AllUsers,GM-USA,,,,,,,,,,,,
/sites/OCIO/PD/PSDP,Product-and-Service-Delivery-Platform,Product and Service Delivery Platform,Product and Service Delivery Platform,OCIO- PD-PSDP,OCIO_PD-PSDP_AllUsers,OCIO,,,,,,,,,,,,
/sites/OCIO/PD,Product-Delivery,Product Delivery,Product Delivery,OCIO-PD,OCIO_PD_AllUsers,OCIO,,,,,,,,,,,,
/sites/OCIO/PD/PS,Product-Support,Product Support,Product Support,OCIO- PD-PS,OCIO_PD-PS_AllUsers,OCIO,,,,,,,,,,,,
/sites/IA/SVCS/OSCPBS/PSET,Professional-Services-and-Education-Team,Professional Services & Education Team,Professional Services & Education Team,IA SVCS-OSCPBS-PSET,IA_SVCS-OSCPBS-PSET_AllUsers,IA,,,,,,,,,,,,
/sites/GM/EUR/EURASIA/Russia,Russia,Russia,Russia,GM-CS EUR-Field-EURASIA-Russia,GM-CS_EUR-Field-EURASIA-Russia_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Southern/SanJuan,San-Juan-Puerto-Rico,San Juan Puerto Rico,San Juan Puerto Rico,GM-CS USA-Field-Southern-SanJuan,USA-Field-Southern-SanJuan_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/MEA/SaudiArabia,Saudi-Arabia,Saudi Arabia,Saudi Arabia,GM-CS MEA-Field-SaudiArabia,GM-CS_MEA-Field-SaudiArabia_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/SelectUSA,Select-USA,SelectUSA,SelectUSA,GM-CS SelectUSA-HQ,GM-CS_SelectUSA_AllUsers,GM,,,,,,,,,,,,
/sites/IA/SVCS,Services,Services,Services,IA SVCS,IA_SVCS_AllUsers,IA,,,,,,,,,,,,
/sites/GM/MEA/Africa/SouthAfrica,South-Africa,South Africa,South Africa,GM-CS MEA-Field-Africa-SouthAfrica,GM-CS_MEA-Field-Africa-SouthAfrica_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/Asia/SouthAsia,South-Asia,South Asia,South Asia,GM-CS Asia-HQ-SouthAsia,GM-CS_Asia-HQ-SouthAsia_AllUsers,GM,,,,,,,,,,,,
/sites/GM/USA/Southern,Southern-Network,Southern Network,Southern Network,GM-CS USA-Field-Southern,GM-CS_USA-Field-Southern_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Southwest,Southwest-Network,Southwest,Southwest,GM-CS USA-Field-Southwest,GM-CS_USA-Field-Southwest_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/MidWest/StLouis,St-Louis,St. Louis,St. Louis,GM-CS USA-Field-MidWest-StLouis,USA-Field-MidWest-StLouis_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/EUR/EURASIA/Russia/StPetersburg,St-Petersburg,St. Petersburg,St. Petersburg,GM-CS EUR-Field-EURASIA-Russia-StPetersburg,GM-CS-EUR-Field-EURASIA-Russia-StPetersburg_AllUsers,GM-International,,,,,,,,,,,,
/sites/IA/TPA/OSIP/STAN,Standards-Team,Standards Team,Standards Team,IA TPA-OSIP-STAN,IA_TPA-OSIP-STAN_AllUsers,IA,,,,,,,,,,,,
/sites/OCIO/ASD/S,ASD-Strategy,Strategy,Strategy,OCIO- ASD-S,OCIO_ASD-S_AllUsers,OCIO,,,,,,,,,,,,
/sites/IA/SVCS/OSCPBS/SCT,Supply-Chain-Team,Supply Chain Team,Supply Chain Team,IA SVCS-OSCPBS-SCT,IA_SVCS-OSCPBS-SCT_AllUsers,IA,,,,,,,,,,,,
/sites/OCIO/SO,System-Operations,System Operations,System Operations,OCIO- SO,OCIO_SO_AllUsers,OCIO,,,,,,,,,,,,
/sites/GM/Asia/Taiwan,Taiwan,Taiwan,Taiwan,GM-CS Asia-Field-Taiwan,GM-CS_Asia-Field-Taiwan_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Southern/Tallahassee,Tallahassee,Tallahassee,Tallahassee,GM-CS USA-Field-Southern-Tallahassee,USA-Field-Southern-Tallahassee_AllUsers,GM-USA,,,,,,,,,,,,
/sites/OCIO/ASD/TAS,Technical-Architecture-and-Standards,Technical Architecture and Standards,Technical Architecture and Standards,OCIO- ASD-TAS,OCIO_ASD-TAS_AllUsers,OCIO,,,,,,,,,,,,
/sites/IA/TCGM,Textiles-Consumer-Goods-and-Materials,"Textiles, Consumer Goods & Materials","Textiles, Consumer Goods & Materials",IA TCGM,IA_TCGM_AllUsers,IA,,,,,,,,,,,,
/sites/IA/SVCS/OFI/TPFT,Trade-Project-Finance-Team,Trade & Project Finance Team,Trade & Project Finance Team,IA SVCS-OFI-TPFT,IA_SVCS-OFI-TPFT_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TAS,Trade-Agreements-Secretariat,Trade Agreements Secretariat,Trade Agreements Secretariat,IA TAS,IA_TAS_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPPSP/TMP,Trade-Missions-Program,Trade Missions Program,Trade Missions Program,IA TPPSP-TMP,IA_TPPSP-TMP_AllUsers,IA,,,,,,,,,,,,
/sites/IA/TPA,Trade-Policy-and-Analysis,Trade Policy & Analysis,Trade Policy & Analysis,IA TPA,IA_TPA_AllUsers,IA,,,,,,,,,,,,
/sites/OUS/TPCC,Trade-Promotion-Coordinating-Committee,Trade Promotion Coordinating Committee,Trade Promotion Coordinating Committee,OUS- TPCC,OUS_TPCC_AllUsers,OUS,,,,,,,,,,,,
/sites/IA/TPPSP/TSM,Trade-Show-Management,Trade Show Management,Trade Show Management,IA TPPSP-TSM,IA_TPPSP-TSM_AllUsers,IA,,,,,,,,,,,,
/sites/GM/USA/MidAtlantic/Trenton,Trenton,Trenton,Trenton,GM-CS USA-Field-MidAtlantic-Trenton,USA-Field-MidAtlantic-Trenton_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Southern/Tulsa,Tulsa,Tulsa,Tulsa,GM-CS USA-Field-Southern-Tulsa,USA-Field-Southern-Tulsa_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/EUR/Turkey,Turkey,Turkey,Turkey,GM-CS EUR-Field-Turkey,GM-CS_EUR-Field-Turkey_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/Southwest/Tuscon,Tuscon,Tuscon,Tuscon,GM-CS USA-Field-Southwest-Tucson,USA-Field-Southwest-Tucson _AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA,US-Operations,U.S. Field,U.S. Field,GM-CS_USA_HQ,GM-CS_USA_AllUsers,GM,,,,,,,,,,,,
/sites/GM/MEA/Gulf/UAE,United-Arab-Emirates,United Arab Emirates,United Arab Emirates,GM-CS MEA-Field-Gulf-UAE,GM-CS_MEA-Field-Gulf-UAE_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/EUR/UK,United-Kingdom,United Kingdom,United Kingdom,GM-CS EUR-Field-UK,GM-CS_EUR-Field-UK_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/Ventura,Ventura,Ventura,Ventura,GM-CS USA-Field-PacificSouth-Ventura,USA-Field-PacificSouth-Ventura_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/Asia/ASEAN/Vietnam,Vietnam,Vietnam,Vietnam,GM-CS Asia-Field-ASEAN-Vietnam,GM-CS_Asia-Field-ASEAN-Vietnam_AllUsers,GM-International,,,,,,,,,,,,
/sites/GM/USA/PacificSouth/WestLosAngeles,West-Los-Angeles,West Los Angeles,West Los Angeles,GM-CS USA-Field-PacificSouth-WestLosAngeles,USA-Field-PacificSouth-WestLosAngeles_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/USA/Northeast/Westchester,Westchester,Westchester,Westchester,GM-CS USA-Field-NorthEast-Westchester,USA-Field-NorthEast-Westchester_AllUsers,GM-USA,,,,,,,,,,,,
/sites/GM/WH/DAS,Western-Hemisphere-DAS,Western Hemisphere DAS,Western Hemisphere DAS,GM CS-WH-HQ DAS Office,WH-HQ-DAS-Office_AllUsers,GM,,,,,,,,,,,,
/sites/GM/WH/HQ,Western-Hemisphere-HQ,Western Hemisphere HQ,Western Hemisphere HQ,GM CS-WH HQ,GM-CS_WH-HQ_AllUsers,GM,,,,,,,,,,,,
/sites/GM/WH,Western-Hemisphere-Operations,Western Hemisphere Operations,Western Hemisphere Operations,GM-CS_WH-HQ,GM-CS_WH_AllUsers,GM,,,,,,,,,,,,
/sites/GM/Advocacy/WorldBank,World-Bank,World Bank,World Bank,GM-CS Advocacy-Field-World-Bank,GM-CS_Advocacy-Field-World-Bank_AllUsers,GM,,,,,,,,,,,,
